PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_CATEGORY;REQUIREMENTS_ATTRIBUTES_OBJETIVE_ID;REQUIREMENTS_ATTRIBUTES_OBJETIVE_NAME;REQUIREMENTS_ATTRIBUTES_CHECK_SUMMARY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;ap-northeast-1;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:ap-northeast-1:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;ap-northeast-2;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:ap-northeast-2:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;ap-northeast-3;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:ap-northeast-3:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;ap-south-1;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:ap-south-1:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;ap-southeast-1;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:ap-southeast-1:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;ap-southeast-2;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:ap-southeast-2:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;ca-central-1;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:ca-central-1:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;eu-central-1;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:eu-central-1:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;eu-north-1;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:eu-north-1:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;eu-west-1;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:eu-west-1:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;eu-west-2;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:eu-west-2:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;eu-west-3;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:eu-west-3:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;sa-east-1;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:sa-east-1:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:us-east-1:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-2;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:us-east-2:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-west-1;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:us-west-1:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-west-2;2026-07-10 16:06:08.494244;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 162665602291 is disabled.;arn:aws:config:us-west-2:162665602291:recorder;config_recorder_all_regions_enabled;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.H;User Access Management;Avoid the use of the 'root' account;A.9 Access Control;A.9.2.H;User Access Management;Avoid the use of the 'root' account;FAIL;Root user in the account was last accessed 0 days ago.;arn:aws:iam::162665602291:root;iam_avoid_root_usage;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.H;System and Application Access Control;Avoid the use of the 'root' account;A.9 Access Control;A.9.4.H;System and Application Access Control;Avoid the use of the 'root' account;FAIL;Root user in the account was last accessed 0 days ago.;arn:aws:iam::162665602291:root;iam_avoid_root_usage;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.N;User Access Management;Ensure no root account access key exists;A.9 Access Control;A.9.2.N;User Access Management;Ensure no root account access key exists;PASS;Root account does not have access keys.;arn:aws:iam::162665602291:root;iam_no_root_access_key;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.N;System and Application Access Control;Ensure no root account access key exists;A.9 Access Control;A.9.4.N;System and Application Access Control;Ensure no root account access key exists;PASS;Root account does not have access keys.;arn:aws:iam::162665602291:root;iam_no_root_access_key;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.A;User Access Management;Ensure IAM password policy expires passwords within 90 days or less;A.9 Access Control;A.9.2.A;User Access Management;Ensure IAM password policy expires passwords within 90 days or less;FAIL;Password expiration is not set.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.3.A;User Responsibilities;Ensure IAM password policy expires passwords within 90 days or less;A.9 Access Control;A.9.3.A;User Responsibilities;Ensure IAM password policy expires passwords within 90 days or less;FAIL;Password expiration is not set.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.A;System and Application Access Control;Ensure IAM password policy expires passwords within 90 days or less;A.9 Access Control;A.9.4.A;System and Application Access Control;Ensure IAM password policy expires passwords within 90 days or less;FAIL;Password expiration is not set.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.F;User Access Management;Ensure IAM password policy require at least one lowercase letter;A.9 Access Control;A.9.2.F;User Access Management;Ensure IAM password policy require at least one lowercase letter;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_lowercase;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.3.F;User Responsibilities;Ensure IAM password policy require at least one lowercase letter;A.9 Access Control;A.9.3.F;User Responsibilities;Ensure IAM password policy require at least one lowercase letter;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_lowercase;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.F;System and Application Access Control;Ensure IAM password policy require at least one lowercase letter;A.9 Access Control;A.9.4.F;System and Application Access Control;Ensure IAM password policy require at least one lowercase letter;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_lowercase;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.C;User Access Management;Ensure IAM password policy requires minimum length of 14 or greater;A.9 Access Control;A.9.2.C;User Access Management;Ensure IAM password policy requires minimum length of 14 or greater;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_minimum_length_14;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.3.C;User Responsibilities;Ensure IAM password policy requires minimum length of 14 or greater;A.9 Access Control;A.9.3.C;User Responsibilities;Ensure IAM password policy requires minimum length of 14 or greater;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_minimum_length_14;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.C;System and Application Access Control;Ensure IAM password policy requires minimum length of 14 or greater;A.9 Access Control;A.9.4.C;System and Application Access Control;Ensure IAM password policy requires minimum length of 14 or greater;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_minimum_length_14;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.D;User Access Management;Ensure IAM password policy require at least one number;A.9 Access Control;A.9.2.D;User Access Management;Ensure IAM password policy require at least one number;FAIL;IAM password policy does not require at least one number.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_number;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.3.D;User Responsibilities;Ensure IAM password policy require at least one number;A.9 Access Control;A.9.3.D;User Responsibilities;Ensure IAM password policy require at least one number;FAIL;IAM password policy does not require at least one number.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_number;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.D;System and Application Access Control;Ensure IAM password policy require at least one number;A.9 Access Control;A.9.4.D;System and Application Access Control;Ensure IAM password policy require at least one number;FAIL;IAM password policy does not require at least one number.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_number;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.2.B;User Access Management;Ensure IAM password policy prevents password reuse;A.9 Access Control;A.9.2.B;User Access Management;Ensure IAM password policy prevents password reuse;FAIL;IAM password policy reuse prevention is less than 24 or not set.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_reuse_24;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.3.B;User Responsibilities;Ensure IAM password policy prevents password reuse;A.9 Access Control;A.9.3.B;User Responsibilities;Ensure IAM password policy prevents password reuse;FAIL;IAM password policy reuse prevention is less than 24 or not set.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_reuse_24;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;162665602291;us-east-1;2026-07-10 16:06:08.494244;A.9.4.B;System and Application Access Control;Ensure IAM password policy prevents password reuse;A.9 Access Control;A.9.4.B;System and Application Access Control;Ensure IAM password policy prevents password reuse;FAIL;IAM password policy reuse prevention is less than 24 or not set.;arn:aws:iam:us-east-1:162665602291:password-policy;iam_password_policy_reuse_24;False;162665602291;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
